WKT,nama,deskripsi
"POLYGON ((106.7230879 -6.0884116, 106.7169081 -6.0911427, 106.7072951 -6.0938738, 106.6963088 -6.0952393, 106.6866957 -6.0972876, 106.688069 -6.1068462, 106.6969954 -6.1102599, 106.6887557 -6.1211837, 106.6860091 -6.1314246, 106.6894423 -6.1389344, 106.688069 -6.1491749, 106.6873824 -6.1614633, 106.6901289 -6.1717034, 106.7024886 -6.1778473, 106.7182814 -6.1880871, 106.7230879 -6.197644, 106.7162215 -6.2249486, 106.7388808 -6.2222182, 106.7464339 -6.2345049, 106.7478072 -6.2426958, 106.7498671 -6.2515692, 106.7526137 -6.2631727, 106.7526137 -6.2747758, 106.7629134 -6.2802361, 106.76566 -6.2904738, 106.7725264 -6.2972989, 106.7738997 -6.3082188, 106.7800795 -6.3177736, 106.8075453 -6.3143612, 106.8041121 -6.3293755, 106.7972456 -6.3450719, 106.7924391 -6.3587205, 106.8027388 -6.3655446, 106.817845 -6.3587205, 106.8288313 -6.3553084, 106.8398177 -6.3478016, 106.8363844 -6.3416597, 106.8494307 -6.3368825, 106.8542372 -6.3443894, 106.8576704 -6.3525786, 106.8652235 -6.358038, 106.8714034 -6.3553084, 106.881703 -6.3621326, 106.8871962 -6.3696391, 106.8988692 -6.3689567, 106.9064223 -6.3587205, 106.9139754 -6.3634974, 106.9160353 -6.3532611, 106.9180953 -6.3423421, 106.9194685 -6.3334703, 106.9208418 -6.3205035, 106.9215285 -6.3068538, 106.9139754 -6.2979814, 106.9091689 -6.2856962, 106.9077956 -6.2693155, 106.905049 -6.2590774, 106.914662 -6.2563471, 106.9194685 -6.2529344, 106.9283949 -6.2522518, 106.9421278 -6.2522518, 106.9448744 -6.2372352, 106.947621 -6.227679, 106.9558608 -6.214027, 106.9634139 -6.2112965, 106.9682204 -6.197644, 106.9723402 -6.180578, 106.9716536 -6.1635113, 106.9695937 -6.1034324, 106.9682204 -6.0911427, 106.9256484 -6.0966048, 106.9256484 -6.0788527, 106.8988692 -6.0802183, 106.9009291 -6.0911427, 106.9174086 -6.0911427, 106.916722 -6.0966048, 106.8748366 -6.0938738, 106.8762099 -6.1041152, 106.862477 -6.1095772, 106.8535506 -6.1095772, 106.8556105 -6.1157218, 106.8308913 -6.120501, 106.8281447 -6.1157218, 106.8171584 -6.1129909, 106.8116652 -6.1184528, 106.8054854 -6.0925082, 106.7890059 -6.0925082, 106.7883193 -6.1041152, 106.7787062 -6.1034324, 106.7663466 -6.0966048, 106.7567336 -6.1027497, 106.7512404 -6.0959221, 106.7581069 -6.0774872, 106.7498671 -6.0733904, 106.7430006 -6.0856805, 106.7333876 -6.0788527, 106.7230879 -6.0884116))",DKI Jakarta,
